k,p,realization,N,E,k_mean,C,L,lambda2
8,0.9,27,100,400,8.0,0.07777122877122877,2.413939393939394,2.6994761793140882
8,0.9,28,100,400,8.0,0.06592030192030192,2.4153535353535354,2.7278223208198455
8,0.9,29,100,400,8.0,0.0750040515040515,2.4074747474747475,2.7006617317003205
8,1.0,0,100,400,8.0,0.08761482961482962,2.415151515151515,2.7650235785061152
8,1.0,1,100,400,8.0,0.06823476523476522,2.410909090909091,2.6522817998969637
8,1.0,2,100,400,8.0,0.05083261183261183,2.406868686868687,2.8547992139246134
8,1.0,3,100,400,8.0,0.06948346098346098,2.413939393939394,2.6220144017587783
8,1.0,4,100,400,8.0,0.06678210678210678,2.424040404040404,2.6026673807929033
8,1.0,5,100,400,8.0,0.06579348429348429,2.427676767676768,2.5254121109091763
8,1.0,6,100,400,8.0,0.06975857475857476,2.4153535353535354,2.4892555043948517
8,1.0,7,100,400,8.0,0.08990492840492839,2.421818181818182,2.5007560431148512
8,1.0,8,100,400,8.0,0.07342601842601842,2.4092929292929295,2.596376523295454
8,1.0,9,100,400,8.0,0.06136796536796536,2.411717171717172,2.7838534576599714
8,1.0,10,100,400,8.0,0.08592451992451994,2.426262626262626,2.7088854530916504
8,1.0,11,100,400,8.0,0.07785631035631035,2.4133333333333336,2.800368812475206
8,1.0,12,100,400,8.0,0.0824045954045954,2.421818181818182,2.547096644456575
8,1.0,13,100,400,8.0,0.06906998556998557,2.418787878787879,2.7171830359038887
8,1.0,14,100,400,8.0,0.07873870573870573,2.4214141414141412,2.737102513948264
8,1.0,15,100,400,8.0,0.0718043068043068,2.411919191919192,2.6737137211017075
8,1.0,16,100,400,8.0,0.0703982683982684,2.421818181818182,2.672213743431883
8,1.0,17,100,400,8.0,0.06871844821844822,2.4064646464646464,2.6205125744129285
8,1.0,18,100,400,8.0,0.0760097125097125,2.417373737373737,2.867663012709864
8,1.0,19,100,400,8.0,0.051353979353979354,2.428888888888889,2.6380808717421314
8,1.0,20,100,400,8.0,0.04935986235986236,2.401818181818182,2.6894334828199646
8,1.0,21,100,400,8.0,0.07124614274614274,2.4266666666666667,2.6291041019391117
8,1.0,22,100,400,8.0,0.08677128427128426,2.423232323232323,2.6542968633077058
8,1.0,23,100,400,8.0,0.08055450105450106,2.4274747474747476,2.690599249873161
8,1.0,24,100,400,8.0,0.07715007215007215,2.419191919191919,2.6584437064959525
8,1.0,25,100,400,8.0,0.06886796536796537,2.418989898989899,2.661139050107095
8,1.0,26,100,400,8.0,0.07338367188367188,2.424848484848485,2.6395746392053074
8,1.0,27,100,400,8.0,0.07636868686868686,2.424040404040404,2.6496549677943957
8,1.0,28,100,400,8.0,0.07707681207681208,2.4101010101010103,2.5951561951557203
8,1.0,29,100,400,8.0,0.06975790875790876,2.422828282828283,2.736384708627026
