k,p,realization,N,E,k_mean,C,L,lambda2
12,1.0,2,100,600,12.0,0.1102272927450946,2.0713131313131314,5.403369603494122
12,1.0,3,100,600,12.0,0.11909476960947549,2.0783838383838384,5.252541285696635
12,1.0,4,100,600,12.0,0.11327873588399903,2.076767676767677,5.14788404046399
12,1.0,5,100,600,12.0,0.11437363616775383,2.0787878787878786,5.47387718287015
12,1.0,6,100,600,12.0,0.1125785619609149,2.06969696969697,5.101059856607752
12,1.0,7,100,600,12.0,0.11265993346179105,2.071919191919192,5.433368229116829
12,1.0,8,100,600,12.0,0.11576378411749928,2.0753535353535355,5.40487867120861
12,1.0,9,100,600,12.0,0.10087117457705692,2.0698989898989897,5.404322523401363
12,1.0,10,100,600,12.0,0.10747882999353588,2.068080808080808,5.2635980067658235
12,1.0,11,100,600,12.0,0.11339074814074815,2.0753535353535355,5.60522759306297
12,1.0,12,100,600,12.0,0.10104647476706301,2.0850505050505053,5.286304037557323
12,1.0,13,100,600,12.0,0.12386616488087077,2.075959595959596,5.377636091216211
12,1.0,14,100,600,12.0,0.1208130889578258,2.075151515151515,5.418410413036565
12,1.0,15,100,600,12.0,0.10536905414846592,2.074949494949495,5.164645805464947
12,1.0,16,100,600,12.0,0.12523182373182373,2.081212121212121,5.2829600935598116
12,1.0,17,100,600,12.0,0.11562615489086077,2.066666666666667,5.451564528389737
12,1.0,18,100,600,12.0,0.11242737602954321,2.074949494949495,5.419769055436596
12,1.0,19,100,600,12.0,0.12277967526109941,2.0775757575757576,5.243258653418238
12,1.0,20,100,600,12.0,0.11280734788087729,2.085858585858586,4.8229680664501355
12,1.0,21,100,600,12.0,0.11197883695252116,2.069292929292929,5.327960610054133
12,1.0,22,100,600,12.0,0.10774353836737738,2.0684848484848484,5.344158069745734
12,1.0,23,100,600,12.0,0.11457979438861791,2.0797979797979798,5.229836976199024
12,1.0,24,100,600,12.0,0.11348033339209809,2.074949494949495,5.586528297091523
12,1.0,25,100,600,12.0,0.10727109173935799,2.0761616161616163,5.434722094863706
12,1.0,26,100,600,12.0,0.12314415125638035,2.074949494949495,4.727276232643511
12,1.0,27,100,600,12.0,0.11768299184475656,2.072929292929293,5.520137699286641
12,1.0,28,100,600,12.0,0.11144450810627282,2.0707070707070705,5.23183702793221
12,1.0,29,100,600,12.0,0.11381258773905832,2.0761616161616163,5.132004072578373
